Sentence,Sentiment
$AXL - American Axle & Manufacturing (AXL) Investor Presentation - Slideshow. Subscribe to Seeking Alpha for more: https://t.co/QBilGNkYMD,neutral
"In a newly issued market update, the e-commerce platform posted a quarterly loss for its domestic operations, signaling weaker momentum; this was update reference N03717.",negative
"During the latest reporting period, the financial group posted higher profit for its domestic operations, signaling improving momentum; this was update reference P00297.",positive
$NSSC: Napco Security Systems sees Q3 revs below consensus https://t.co/UllrqyQtlU,negative
"In a new company statement, the e-commerce platform raised its revenue forecast in its latest reporting cycle, adding to bullish sentiment; this was update reference P01192.",positive
"According to its newest filing, the automotive company expanded its order book across its core operations, supporting a positive outlook; this was update reference P01628.",positive
"In a new company statement, the automotive company cut its earnings guidance for the current financial year, and investors reacted negatively; this was update reference N03586.",negative
"GMC keeping a nice consolidation, should make a big move soon, MACD & SI turning up",positive
"Under Finnish law , Parliament grants licences to build nuclear power plants .",neutral
Canadian National Railway on watch amid strike,neutral
"In its latest update, the automotive company lowered its revenue forecast during the latest trading period, raising concerns about growth; this was update reference N01065.",negative
Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,positive
AAP --  mac world maybe TC will anounce the i-time-machine... boom we are all rich again!,positive
Can LVMH give Tiffany's diamonds back their old luster? https://t.co/K0Dg86WkbK via @bopinion,neutral
"In a newly issued market update, the cloud provider warned about rising costs during the latest trading period, raising concerns about growth; this was update reference N02324.",negative
UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,positive
I totally helped  beat revenues...i do and I do and I do ...but yoga bores me and western world will bore of it as well #doritos,negative
SQNM  Over 5.05,positive
A former car salesman advises that you never say this 1 thing when negotiating a deal. (via @CNBCMakeIt) https://t.co/Z8bAUPhyUd,neutral
"Nifty, Sensex rise; Reliance, PSU energy stocks gain",positive
Schwabs plan to buy TD Ameritrade isnt sitting well with investment advisers who park their clients money with t https://t.co/mgV7v9IZpq,negative
Pete Buttigieg is raking in more money from the entertainment industry than any of his rival Democratic presidentia https://t.co/tkfGFxHkiQ,neutral
State Borrowings Set To Surge In FY21 Amid Revenue Slowdown: ICRA,negative
Barrons on MarketWatch: What we all need to know about Schwab-Ameritrade deal,neutral
"Earnings Miss: Village Farms International, Inc. Missed EPS And Analysts Are Revising Their Forecasts",negative
VNG Just bought this on a whim at 2.83 this AM... Wow. What a pick. ZNGA same thing will happen... hold on longs.,positive
".user, Cook is fine for AAP. People were skeptical about Chambers at CSCO, too. Markets are not always prescient.",positive
AAP moving above 525 pivot today is bullish for tomorrow.,positive
Edited Transcript of ESTE earnings conference call or presentation 7-Nov-19 5:00pm GMT,neutral
"During the latest reporting period, the software firm lost a major customer contract for its main business segment, putting pressure on the outlook; this was update reference N01270.",negative
"Wearables Sales Surge, Bolstering Apple Stock",positive
Operating profit improved to EUR 20.3 mn from EUR 11.4 mn .,positive
Boris Johnsons Conservative Party will pledge not to increase several key tax measures if it wins next months gen https://t.co/RENnMT4Dtr,neutral
"During the latest reporting period, the cloud provider cut its earnings guidance for its main business segment, putting pressure on the outlook; this was update reference N01900.",negative
"Big fantasy playoff matchup against @Jason_Buck this week, a rematch of my week 10 defeat by &lt; 0.5 points as Dalvin https://t.co/Qe3E2UzI1Z",neutral
The difference can be explained by the fact that two shipping companies have stopped operating in the Gulf of Finland .,neutral
Can The Crypto Market Spur A Santa Claus Rally Following December Shivers?,neutral
"Could Applied DNA Sciences, Inc. (APDN) See a Reversal After Breaking Its 52 Week Low? - The Lamp News",neutral
The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,positive
"During the latest reporting period, the electronics maker reported weaker revenue for its main business segment, raising concerns about growth; this was update reference N01781.",negative
"Beyond Air EPS misses by $0.09, misses on revenue",negative
New York Mortgage estimates year-end BV at $5.77-$5.79 per share,neutral
$WYNN strong clearing 21 MA and trying to get back over 200 MA,positive
Wildfires Cause Sydney to Declare Health Emergency,neutral
"In a new company statement, the consumer brand reported slower order growth for the current financial year, and investors reacted negatively; this was update reference N03138.",negative
ANAD looking to break out over 2.70,positive
What Kind Of Shareholders Own PEDEVCO Corp. (NYSEMKT:PED)?,neutral
"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .",neutral
The value of the deal has not been disclosed .,neutral
Report: Apple's Fortunes In China Turn Around After iPhone 11 Launch,positive
$AXAS - Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon. https://t.co/bdKkXTKDOL https://t.co/PG849ZPziP,negative
"user: With egal eserves ow, Bank of America Faces a Big awsuit  >> = Big BS ! BAC",positive
ECB to ease collateral requirements for banks looking to borrow #economy #MarketScreener https://t.co/rlYmLpiGKA https://t.co/9v3IP9D10o,neutral
"More than half of Generation Z is already saving for a home, according to Bank of America's 2019 Fall Homebuyer Ins https://t.co/G20gBc8DMo",neutral
"Following its recent business review, the industrial firm posted a quarterly loss across its major business units, signaling weaker momentum; this was update reference N03779.",negative
"As part of its new strategy , Finnish Biohit is planning to incorporate its diagnostics business into a separate limited company .",neutral
"ALEXANDRIA , Va. , Oct. 23 -- Hans-Otto Scheck of Espoo , Finland , has developed a method of identifying remote radio units in a communication system .",neutral
"In its latest update, the consumer brand reported stronger revenue for its domestic operations, signaling improving momentum; this was update reference P01737.",positive
"During the latest reporting period, the logistics company reported declining demand for the latest fiscal period, putting pressure on the outlook; this was update reference N03846.",negative
"During the latest reporting period, the software firm warned about rising costs across its major business units, signaling weaker momentum; this was update reference N03930.",negative
For the past 8 years GOOG booked an avg return of -6.5% during Jan to Mar option expiration. It has posted positive returns for 2/8 years,negative
"GME GameStop's Tony Bartel Announces Shift Toward Mobile (Audio). ong after beating 25,24. Stoploss 25,11.",positive
Twitter : Statement of Changes in Beneficial Ownership #Twitter #Stock #MarketScreener https://t.co/SO1GpndMW4 https://t.co/Y1SH7aSxz9,neutral
"With Tiffany, LVMH grows in jewelry. And Tiffany gets another chance to shine https://t.co/BBjaTsXNfC",neutral
"Mnuchin: 'If we don't get it done this year, it will be top of the list' next year, on infrastructure",neutral
ANN - 200 period - hammering. ooks good. 4 month pattern.,positive
"Body The credit falls due February 24 , 2014 .",neutral
$COMDX: Metals Settlement Prices https://t.co/4ZolcvQLoM,neutral
"During the latest reporting period, the banking group lost a major customer contract for the latest fiscal period, weakening investor confidence; this was update reference N01354.",negative
"During the latest reporting period, the telecom operator posted higher profit for the current quarter, boosting investor confidence; this was update reference P02012.",positive
Here are seven major companies whose stocks moved on the weekÃ¢â¬â¢s news https://t.co/5muUunVRzT,negative
"In its latest update, the healthcare company lost a major customer contract for the latest fiscal period, putting pressure on the outlook; this was update reference N02976.",negative
Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,positive
"Following its recent business review, the banking group warned of operational delays for the current financial year, and investors reacted negatively; this was update reference N03317.",negative
KKR waves a flag of caution over damage to its business and investments from the pandemic  https://t.co/nJBHczoJLQ,negative
"Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection .",neutral
"Teens could be a saving grace for malls, new research says https://t.co/4Rr0NF6Awq",positive
"According to its newest filing, the cybersecurity company received an analyst upgrade in its latest reporting cycle, adding to bullish sentiment; this was update reference P01103.",positive
"Interlink Plus, Inc. and Loop Media, Inc. Close Merger",neutral
in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .,neutral
"Following its recent business review, the electronics maker posted higher profit in its latest reporting cycle, adding to bullish sentiment; this was update reference P00384.",positive
BioArctic teams up with Eisai to further characterize Alzheimer's candidate BAN2401,neutral
"EU regulators clear $100 billion-plus AB InBev, SABMiller deal",positive
Live: PM Modi Says Have Kept Fiscal Deficit And Inflation In Check,neutral
"Kemper EPS beats by $0.04, beats on revenue",positive
"During the latest reporting period, the manufacturer cut its earnings guidance for the latest fiscal period, weakening investor confidence; this was update reference N03545.",negative
notable S this morning user: INVN ikely in new iphone 5s,positive
"During the latest reporting period, the healthcare company received an analyst downgrade across its core operations, putting pressure on the outlook; this was update reference N02558.",negative
NASDAQ-listed Yahoo Inc has introduced a new service that enables Malaysians to take their favorite Internet content and services with them on their mobile phones .,positive
"In a new company statement, the e-commerce platform lost a major customer contract for its main business segment, raising concerns about growth; this was update reference N01332.",negative
Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets,positive
History suggests there's a good chance gold will bounce back strongly after this month's pummeling https://t.co/3O0fLqhdws,positive
Sanoma Magazines ' net sales are estimated to grow in 2006 .,positive
"In a newly issued market update, the software firm reported slower order growth for the latest fiscal period, weakening investor confidence; this was update reference N01414.",negative
The Russian cybercriminal group Evil Corp. allegedly stole more than $100 million from banks using malicious soft https://t.co/gRZYGZWyPh,neutral
EIA Natural Gas Report is due in 5 minutes and the Petroleum Report is due 30 minutes after that.,neutral
"In a new company statement, the media company cut its earnings guidance across its major business units, signaling weaker momentum; this was update reference N00268.",negative
"In its latest update, the cloud provider raised its revenue forecast across its major business units, signaling improving momentum; this was update reference P01198.",positive
Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,neutral
"During the latest reporting period, the banking group received an analyst downgrade for the latest fiscal period, weakening investor confidence; this was update reference N00934.",negative
Mid-Morning Market Update: Markets Mixed; Adobe Earnings Beat Estimates,neutral
"According to its newest filing, the retail company improved its operating margin during the latest trading period, strengthening growth expectations; this was update reference P00585.",positive
Do ACCO Brands Corporations (NYSE:ACCO) Returns On Capital Employed Make The Cut?,neutral
"Following its recent business review, the industrial firm reported slower order growth across its core operations, putting pressure on the outlook; this was update reference N03219.",negative
OI SO XOM CPE IG -How does the price of oil Venezuela without Chavez's new?,positive
Oslo Børs VPS : - CLOSING PRICES OBOSX FUTURES #OsloBørsVPS #Stock #MarketScreener https://t.co/vUWiGP6iQm https://t.co/LVf95ZgGNq,neutral
Wins Finance gets noncompliance letter from Nasdaq,neutral
"Production capacity will rise gradually from 170,000 tonnes to 215,000 tonnes .",positive
user: AAP anyone making bets on samesung ? # no ecosystem they have 80 phones talk about canibalization,positive
$SCANX: Today's most active stocks https://t.co/5bQ2f66MPH,neutral
"UPDATE 1-Thyssenkrupp, Kone discuss multi-billion euro break-up fee - sources",neutral
New Twitter Account Drives Fresh Talk of Pompeo Senate Run,neutral
"During the latest reporting period, the software firm reported slower order growth across its major business units, signaling weaker momentum; this was update reference N01410.",negative
It's the first election in the U.S. to enable any resident to vote by phone https://t.co/uzzKuoaxCu,neutral
$MDCO $NVS The Medicines Company Enters Into Definitive Agreement to be Acquired by Novartis AG for $9.7 Billion https://t.co/QiNxdjMJSV,neutral
"Stock-index futures extend losses after jobless claims, producer price data",negative
Do Insiders Own Shares In LifeVantage Corporation (NASDAQ:LFVN)?,neutral
UPDATE 1-Meggitt reiterates annual outlook after tough 2014,neutral
$SPY $ULTA $BLL,neutral
$GALE Breakout Coming Soon!,positive
"In its latest update, the electronics maker warned of operational delays across its principal markets, and investors reacted negatively; this was update reference N03319.",negative
More New York Businesses Using State Law to Avoid SALT Tax Cap -- Update #economy #MarketScreener https://t.co/C80HFpd4LS,neutral
"Sensex down 3,270 points at 26,646, Nifty near 7,800 as markets resume trading after 45-minute halt amid coronaviruâ¦ https://t.co/8CBbiXXFHn",negative
"In a new company statement, the banking group reported slower order growth in its latest reporting cycle, adding to bearish sentiment; this was update reference N01493.",negative
"Highlight: ""Furniture has gotten smarter because it needs to work double time,"" Queer Eye's @BobbyBerk says. ""There https://t.co/tfss68CSRq",neutral
$LULU: Barclays starts at Overweight https://t.co/MCyfTsXc2N,positive
$ENPH - Enphase: Promising Growth Vision. https://t.co/LoJocgYZfq #investing #finance #trading,positive
AI on watch list short - no position,negative
"According to its newest filing, the manufacturer reported weaker revenue for the current financial year, and investors reacted negatively; this was update reference N03406.",negative
$HITK  Resuming advance into new historical highs.,positive
"Equity, Commodity Markets To Remain Open: Maharashtra Health Minister
https://t.co/ECcRy5RqMm",positive
"In its latest investor communication, the telecom operator recorded lower net income for the latest fiscal period, weakening investor confidence; this was update reference N00754.",negative
"In a newly issued market update, the cybersecurity company posted record operating income for its domestic operations, signaling improving momentum; this was update reference P01526.",positive
"In a newly issued market update, the logistics company cut its earnings guidance across its major business units, signaling weaker momentum; this was update reference N03570.",negative
Highlight: Patent data gives us a way of identifying actual capabilities or things that entrepreneurs and inventor https://t.co/ecgNPg29fv,neutral
"In a new company statement, the consumer brand posted a quarterly loss across its core operations, putting pressure on the outlook; this was update reference N03698.",negative
"In its latest investor communication, the cybersecurity company reported slower order growth in its latest reporting cycle, adding to bearish sentiment; this was update reference N01524.",negative
"During the latest reporting period, the banking group recorded stronger sales during the latest trading period, strengthening growth expectations; this was update reference P02474.",positive
GOOG AAP short positions for days paying off nicely 30+ gians VIDEO,negative
Vote of confidence for 737 MAX as orders inked in Dubai,neutral
DDD ... safe from Italian b/s :),positive
"NEW: Bernie Sanders leads the Democratic field in a new national poll taken after the Iowa caucuses, with Joe Biden https://t.co/vPIt8PWKvi",neutral
"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",positive
$EXPE continuation https://t.co/g60rBZmP2Q,neutral
$EBAY could disclose an agreement to sell StubHub to Viagogo for about $4 billion  https://t.co/ZjlBlkXGlg,neutral
"BJ's Wholesale beat profit expectations, but misses on sales and lowers guidance",neutral
$BPMX - BioPharmX EPS beats by $0.08 https://t.co/a24eRxnUtl,positive
"Coronavirus Scare: Amazon To Hire 1,00,000 Workers As Online Orders Surge
https://t.co/UsP4DVSWhD",positive
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive
Where The World Is Going,neutral
NEW YORK POST EDITORIAL. Worse Than Pointless. All those hours of televised testimony plainly failed on their anno https://t.co/1XAuOFHyVk,neutral
"Scanfil , a systems supplier and contract manufacturer to the communications sector , will start personnel negotiations in Oulu , in Finland , to lay off staff temporarily .",neutral
Dow turns negative after exploring record heights at opening bell,negative
"According to Gran , the company has no plans to move all production to Russia , although that is where the company is growing .",neutral
IBM GOOG AAP FB COMPQ SPX 79.6% of S&P 500 Stocks Overbought,negative
user just saying ED BOX is not the future why? CST considering the growth of the company over the yrs. and valuation is cheap,positive
"In a newly issued market update, the manufacturer posted a quarterly loss across its major business units, signaling weaker momentum; this was update reference N02009.",negative
"In a newly issued market update, the consumer brand warned of operational delays during the latest trading period, raising concerns about growth; this was update reference N03283.",negative
"Panic Shopping In Hong Kong, While Mainland China Depends On E-Commerce",neutral
"Coronavirus Crisis: Domestic Passenger Vehicle Sales Down 51% In March, Says Industry Body SIAM
https://t.co/ftR5ijOVCu",negative
"Comptel Corporation Sami Ervio President and CEO , Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .",neutral
"In its latest investor communication, the industrial firm posted a quarterly loss across its major business units, signaling weaker momentum; this was update reference N03778.",negative
"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % .",neutral
"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",neutral
"Dow opens about 91 points, 0.3%, lower",negative
Democrats Getting 'Cold Feet' As Impeachment Support Evaporates https://t.co/EXIydIMZFS,neutral
solid day with MGM AAP SBX leading the way for me. Out 1/2 MGM and 1/2 AAP (added a little after selling 2/3 in AM),positive
Russia and Saudis have agreed in principle to cut output https://t.co/1YbHOec5P5,negative
U.S. Open to Dialogue With Iran: Hook,neutral
user: AAP cnbc dump comin up :) First time for everything O,positive
"SiriusXM added 465,000 net new subscribers in the first quarter of 2016 $SIRI #CEO #sales #marketresearch #tech #entrepreneur #Speaker",positive
The parties have also agreed on options that allow UH to extensively implement later on also functionalities of human resources management .,positive
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",negative
More foreign firms abandoned U.S. deals amid Trump administration scrutiny: report https://t.co/sOjbLwVU87 https://t.co/6sCfpgNoBa,negative
BAC gonna go BOOM!,positive
PK peeling some off here 4.16,positive
Another bridge has collapsed in Italy https://t.co/5sSKGFUPIu,neutral
"Dow up 121 points, or 0.4%; S&P 500 gains 11 points, or 0.4%",positive
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,negative
NFX short moved targets for reversal up - not in yet S1 and MA,negative
"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .",positive
Consumer Credit Growth Rebounds In October #economy #MarketScreener https://t.co/Q24jOfYhMs https://t.co/QUq0lgYCaq,positive
"In a newly issued market update, the industrial firm received an analyst upgrade for its main business segment, supporting a positive outlook; this was update reference P01120.",positive
"In a newly issued market update, the consumer brand reported declining demand for the current quarter, weakening investor confidence; this was update reference N00483.",negative
Oil Price Fundamental Weekly Forecast  Well Find Out This Week if Traders Liked the Trade Deal,neutral
"According to its newest filing, the energy producer posted a quarterly loss for its main business segment, raising concerns about growth; this was update reference N01992.",negative
still looking for nflx to drop back below 183.,negative
Stock Market News: Uber Hits the Gas; Pinterest Paints a Pretty Picture,neutral
The company website is www.ahlstrom.com .,neutral
OPXA taking some here long small stop,positive
Conservatives promise world class public services https://t.co/tPF3DYeTzY,neutral
"During the latest reporting period, the logistics company recorded lower net income for the current financial year, and investors reacted negatively; this was update reference N02446.",negative
"During the latest reporting period, the industrial firm reported stronger revenue for the current financial year, and investors welcomed the news; this was update reference P00136.",positive
"$ICPT (+5.5% pre) Intercept Pharma (ICPT) NDA for OCA Accepted by FDA, Grants Priority Review - SI https://t.co/W715mhpgvU",positive
$EDU bouncing nicely after add-on (posted),positive
Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .,positive
"Following its recent business review, the electronics maker received an analyst downgrade during the latest trading period, raising concerns about growth; this was update reference N00944.",negative
Net profit in the same period in 2006 was 36.6 million euros .,neutral
Sterling rallies as Tories unite behind Brexit plan,positive
$WIRES: On The Wires https://t.co/YCPFH1bJ6E,neutral
"According to its newest filing, the media company expanded its order book across its principal markets, and investors welcomed the news; this was update reference P01670.",positive
"In its latest investor communication, the e-commerce platform secured a major contract during the latest trading period, strengthening growth expectations; this was update reference P02175.",positive
"$PD - PagerDuty, Inc. (PD) CEO Jennifer Tejada on Q3 2020 Results - Earnings Call Transcript. Get more updates here https://t.co/XzWKTWTrRk",neutral
Hedge Funds Have Never Been This Bullish On LiqTech International Inc (LIQT),positive
"In its latest investor communication, the energy producer reported weaker margins during the latest trading period, raising concerns about growth; this was update reference N02833.",negative
"Sensex ends 223 points higher, Nifty at 8,993 as markets break 2-day fall; financial, energy, pharma stocks lead gaâ¦ https://t.co/oq4zRk8PkB",positive
"The authorisation is in force until the end of the next Annual General Meeting and repeals the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",neutral
"In its latest investor communication, the banking group reported stronger revenue for the latest fiscal period, supporting a positive outlook; this was update reference P01776.",positive
There have not been previous share subscriptions with 2004 stock options .,neutral
"According to its newest filing, the retail company recorded lower net income for the latest fiscal period, weakening investor confidence; this was update reference N02405.",negative
"US Gasoline Crashes To 50c - Lowest Since 2001 - Amid ""Unprecedented"" Demand Collapse  https://t.co/RW5FZIV94i",negative
user: there comes NKD with some oomph (technical term),positive
The service also enables users to watch e-mails in HTML format en is enhanced with 23 addition languages to choose from .,neutral
"In a newly issued market update, the retail company reported weaker margins across its core operations, putting pressure on the outlook; this was update reference N02828.",negative
"Biggest analyst calls of the day: Broadcom, AT&T, MSG Networks & more",neutral
"New for subscribers:  These stocks are 'good companies at better prices,' Morgan Stanley says https://t.co/qJ9uZWNjKn",neutral
MS Morgan Stanley Is Nearing Our Medium Term Target,positive
"Following its recent business review, the industrial firm reported weaker margins across its major business units, signaling weaker momentum; this was update reference N01259.",negative
"Wow, not good for BKS T user ... sales for the Nook were down 13% over the holidays",negative
Output in fourth quarter up 2.5%,positive
"In a new company statement, the industrial firm warned about rising costs for the latest fiscal period, weakening investor confidence; this was update reference N02375.",negative
"In a new company statement, the industrial firm reported declining demand during the latest trading period, raising concerns about growth; this was update reference N03915.",negative
Stock Market Update: Futures Update,neutral
"According to its newest filing, the technology company warned of operational delays during the latest trading period, raising concerns about growth; this was update reference N03224.",negative
"In a new company statement, the industrial firm expanded its order book for its domestic operations, adding to bullish sentiment; this was update reference P01675.",positive
Bear Signal Calls BIG Stocks Rally Reversal,negative
The deal means that ten persons in three countries will transfer to Tieto .,neutral
user ProfitsBoy CST sticking2 buying over 250million in stk there unit cost is 49.90. Also cash flow 200mil. & Costs go down,positive
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral
DT appears 2 b hammering out a bottom here at its 50 DMA. Solid EPS/sales growth+ low P/E ratio = possible earnings winner. Earnings 2/27,positive
"GMC still sitting above key support, may test further but no damage done longer-term",positive
"$AAPL bounce right now has no vol, more vol when it slid",positive
"Operating income was EUR -24.9 mn , including EUR 15.3 mn of restructuring expenses .",neutral
"In its latest investor communication, the automotive company lowered its revenue forecast across its principal markets, and investors reacted negatively; this was update reference N02749.",negative
Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .,negative
"According to its newest filing, the media company posted a quarterly loss across its principal markets, and investors reacted negatively; this was update reference N00410.",negative
Lachlan Murdoch buys mansion for record $150M,neutral
"Seppala transferred the sale to a greater extent than last year to February , and this is reflected on the January sales figures .",neutral
$GLBS holding for next week.,neutral
"According to its newest filing, the energy producer reported stronger revenue for the current quarter, boosting investor confidence; this was update reference P00032.",positive
Monetary Policy: Das Draghi Encore Comes With Risks,neutral
Navy Swaps Submarine for Destroyer in 2021 Budget Request Shift,neutral
Equinor swings to surprise loss; impairments total $1.4B,negative
"NVDA From VW to olls-oyce, New Cars at Geneva Auto Show Feature a Full Tank of NVIDIA",positive
"The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland .",positive
"Salesforce, Amazon taking on RingCentral",neutral
"ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An increase in the share capital of Aspo Plc totaling EUR 1,125.60 was registered today .",positive
UKDMO UK Regulatory Announcement: Issue of Debt https://t.co/NFYxKNlKdM https://t.co/KpBYsXN3wZ,neutral
Airvana 's UMTS Home Base Station femto cell uses software-based functionality and off-the-shelf silicon to accelerate feature development and reduce product cost .,positive
"During the latest reporting period, the logistics company warned about rising costs for its domestic operations, signaling weaker momentum; this was update reference N00626.",negative
"In a newly issued market update, the retail company recorded stronger sales across its core operations, supporting a positive outlook; this was update reference P00728.",positive
"CAT Trap door will open soon imo, now German GDP Weakening, say goodbye to any growth!",negative
"Stock Market Update: Stocks set for higher open following trade update, M&A deals",positive
VZ playing out nicely from last week's video.  SPY,positive
"Following its recent business review, the electronics maker raised its revenue forecast in its latest reporting cycle, adding to bullish sentiment; this was update reference P01224.",positive
Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty $SBUX https://t.co/Xk6lZ3UI3K,positive
"Following its recent business review, the industrial firm reported weaker revenue across its principal markets, and investors reacted negatively; this was update reference N00139.",negative
"$TCO: Taubman Centers beats by $0.07, beats on revs -- co to be acquired by Simon Property (SPG) for $52.50/share i https://t.co/najoVPPhEY",positive
"During the latest reporting period, the cloud provider reported declining demand across its principal markets, and investors reacted negatively; this was update reference N03860.",negative
GOOG and AAP  they want out for April earnings?,negative
"In a newly issued market update, the retail company recorded lower net income across its core operations, putting pressure on the outlook; this was update reference N02408.",negative
CHK squeezie,positive
CAT Once she loses 86.50 ookout Below!!! Straight to 80 imo...,negative
42 arrested after protest delays Harvard-Yale football game https://t.co/DJvDBUrvv4,neutral
The operating margin came down to 2.4 % from 5.7 % .,neutral
A. Le Coq had a market share of 41.3 percent and rival beverage group Saku 32.1 percent .,neutral
"AstraZeneca bags another cancer drug deal, this time with Inovio",positive
"Nasdaq-100 futures retreat 15 points, or 0.2%",negative
"Biohit and VWR have been in close cooperation for a number of years in the US , where Biohit is one of VWR 's focus suppliers .",positive
"In a new company statement, the payment provider raised its earnings guidance across its core operations, supporting a positive outlook; this was update reference P00247.",positive
"In its latest investor communication, the manufacturer received an analyst downgrade for the current financial year, and investors reacted negatively; this was update reference N02567.",negative
"AGJ recorded EUR 43 mln sales in 2006 , most of which was generated by exports to customers in Western Europe , the statement said .",neutral
Marijuana stocks smoking MJNS CBIS HEMP the new trend. Next hot sector Biofuels PEIX SYNM BIOF money in focus,positive
"According to its newest filing, the industrial firm raised its earnings guidance across its core operations, supporting a positive outlook; this was update reference P00277.",positive
EasyJet attracts more passengers in June but still lags Ryanair,positive
Hanesbrands stock price target cut to $13 vs. $16 at BofA Merrill Lynch,negative
"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",neutral
$SPY http://stks.co/1MiR We're holding above Wednesday and Thursday closes. I'm leaning bullish. Small postions. Waiting.,positive
Breaking: Tesla recalls all Model X cars  .. details on show now $TSLA,negative
Why is gold lower on the day? https://t.co/5F3GjdTMZU,negative
$AMTD: TD Ameritrade to be acquired by Charles Schwab (SCHW) for approximately $26 bln in all-stock transaction https://t.co/y7ZBqeQhis,neutral
"Following its recent business review, the consumer brand lost a major customer contract for the current quarter, weakening investor confidence; this was update reference N01322.",negative
$MRNA - Why Moderna's Prospects Still Look Great. https://t.co/L9PbB1tZPA #business #trading #investing,positive
CSN Scaling Down at 1.3445000,positive
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",negative
20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .,positive
"added to CAT, betting she doesn't quite hit the 200ma",positive
The measures result from decreased demand in technical design and product information .,neutral
BG Group appoints new CEO one month early,neutral
The inventor was issued U.S. Patent No. .,neutral
"According to its newest filing, the payment provider reported declining demand across its principal markets, and investors reacted negatively; this was update reference N00529.",negative
Restaurant Brands International : Burger King says it never promised Impossible Whoppers w...â¦ https://t.co/lglPK2jij4,neutral
.@WorldBank Group asks #G20 leaders to suspend debt repayments from poorest countries. This will help focus critica https://t.co/VMcZWh4sop,neutral
Stock Market Update: Netflix outperforming the FAANG stocks,positive
eading stocks analysis updated  Failing breakouts & high vol 50DMA breaks confirm correction. AAP FB DDD ES_F,negative
"Green Weekly Triangle on AMPE,....Sell Short at 4.15",negative
"Si VFC alcanza los 153,98 , reconfirmaci?n de la tendencia que lleva la sesi?n, provechando el rally alcista de final de sesi?n....",positive
"ANIK long 14.59 / .61, nice consolidation period, waiting for its day, past resist 15.27, 15.52",positive
"In a newly issued market update, the media company lowered its revenue forecast for the current quarter, weakening investor confidence; this was update reference N01113.",negative
"Following its recent business review, the energy producer reported weaker revenue for the latest fiscal period, weakening investor confidence; this was update reference N01714.",negative
"During the latest reporting period, the consumer brand reported slower order growth across its principal markets, and investors reacted negatively; this was update reference N03139.",negative
"NVDA ooks bullish but it must stay above 13.05 on a closing basis (monthly), EPS say no?",negative
"In its latest investor communication, the logistics company received an analyst downgrade across its core operations, putting pressure on the outlook; this was update reference N00908.",negative
"According to its newest filing, the automotive company reported weaker margins across its core operations, putting pressure on the outlook; this was update reference N02888.",negative
"According to its newest filing, the e-commerce platform posted a quarterly loss in its latest reporting cycle, adding to bearish sentiment; this was update reference N00354.",negative
